title,publishedAt,duration,topic_categories,view_count,like_count,comment_count,tags,channel_title,playlist_name,channel_ID,playlist_ID,url
Ocean Man,2015-06-24,127,['Rock_music'],15849690,242266.0,6204.0,"['Ween', 'The Mollusk', 'Ocean Man']",Ween - Topic,🔥 TWITCH - ROSHTEIN,UCXWUt1Cu2hVZYTaJ44ddusA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,vcaPiiFZu2o
Brain Power (Re-mastered),2019-06-28,369,['NaN'],981831,19143.0,736.0,"['NOMA', 'Brain Power']",noma - Topic,🔥 TWITCH - ROSHTEIN,UCZ9Yx6JNFP9L_o9IQ28lFnw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,uh1PIjuPlOU
Tetris (feat. Cement City),2018-08-19,212,['Electronic_music'],249920,4532.0,51.0,"['GameChops', 'Cement City', 'Halloween', 'Tetris (feat. Cement City)']",GameChops - Topic,🔥 TWITCH - ROSHTEIN,UCEG-f4I9kT_OFQv44ch6Y8Q,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,dtddesQU2Ik
When Doves Cry,2019-07-09,368,['Electronic_music'],17676,377.0,0.0,"['Finnebassen', 'Future Sleaze', 'When Doves Cry']",Finnebassen - Topic,🔥 TWITCH - ROSHTEIN,UCK8FuWZqL50_NsTZNsiUFng,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,G-SXEx2x-uI
The Hit (Original),2015-01-20,416,"['Electronic_music', 'Pop_music']",59068,1463.0,2.0,"['Crazy', 'The', 'Hit', 'Freak', 'Control', 'Single']",Crazy P - Topic,🔥 TWITCH - ROSHTEIN,UCnYmkH9d7FWdvfUK5-jUWrg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,PQu5TaLc9hc
[Just Because] You'll Be Mine (Shep Pettibone Extended Club Version) (2017 - Remaster),2021-04-01,349,['NaN'],78,2.0,0.0,"['Instant Funk', 'Dimitri from Paris presents Salsoul Mastermix', ""(Just Because) You'll Be Mine (Shep Pettibone Extended Club Version)""]",Instant Funk - Topic,🔥 TWITCH - ROSHTEIN,UCU4qS3oSuWus7_wgMM3bb4w,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,G35glFjkUMo
Navajo,2017-06-21,195,"['Hip_hop_music', 'Rhythm_and_blues', 'Soul_music']",16598955,235798.0,34.0,"['Masego', 'Navajo']",Masego - Topic,🔥 TWITCH - ROSHTEIN,UCnNg7G379GMitKDisM5wO8Q,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,9VaYSiTc-Uc
Dle Yaman,2020-12-23,203,['Electronic_music'],149709,1902.0,0.0,"['Vman', 'Dle Yaman']",Vman - Topic,🔥 TWITCH - ROSHTEIN,UCECBY5qv81sAwiE52HOImWA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,F_ZaCVs4aN8
Sure Shot,2019-06-27,439,"['Electronic_music', 'Pop_music']",48838,896.0,7.0,"['Tracy Weber Classics Funky Music', 'Vol. 2 Sure Shot']",Tracy Weber - Topic,🔥 TWITCH - ROSHTEIN,UCZNWIqOXbj_uuB_c36LQ4Qg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,3hhZWVioy6w
"Modern Talking - You're My Heart, You're My Soul",2009-10-25,195,['Pop_music'],659501599,2592997.0,90373.0,"['moderntalkingvevo', 'modern talking', ""modern talking you're my heart you're my soul"", ""you're my heart you're my soul modern talking"", ""you're my heart you're my soul"", ""modern talking you're my heart you're my soul official music video"", ""you're my heart you're my soul official music video"", 'Vevo', 'Vevo Music', 'Vevo Official Music Video', 'pop music', 'top 40']",ModernTalkingVEVO,🔥 TWITCH - ROSHTEIN,UCtqHCdL5nEjZp5FHAokQ-wQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,4kHl4FoK1Ys
In Flight Entertainment (Continuous Mix),2020-04-28,3694,"['Electronic_music', 'Pop_music']",4623,141.0,4.0,"['Aeroplane', 'In Flight Entertainment']",Aeroplane - Topic,🔥 TWITCH - ROSHTEIN,UCuzxRFak-JBfw5oMNRtVXhg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,w2QXSpqV0hc
Fiesta,2015-01-19,270,['Electronic_music'],12760,182.0,0.0,"['80s Casual', 'Tarifa Groove Collections 14 - Aristocrazy', 'Fiesta']",80s Casual - Topic,🔥 TWITCH - ROSHTEIN,UCWWMsqX8xDObXml7WKK0RLA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,NBVqS6V6kYo
Fiesta (My Neighbour Is Remix),2020-04-20,223,"['Electronic_music', 'Music_of_Latin_America']",87,5.0,0.0,"['80s Casual', 'Fiesta Remixes', 'Fiesta']",80s Casual - Topic,🔥 TWITCH - ROSHTEIN,UCWWMsqX8xDObXml7WKK0RLA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,m8dLO3Juit8
Got A Feeling,2019-01-09,264,['Electronic_music'],50261,1163.0,0.0,"['Josh Butler', 'Got A Feeling EP', 'Got A Feeling']",Josh Butler - Topic,🔥 TWITCH - ROSHTEIN,UCyJlcSQmZrd5HnSg-CrEC3g,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,w0w0hva16mI
Dov'è l'amore (Ray Roc's Latin Soul Vocal Mix),2014-11-08,579,['NaN'],33914,167.0,1.0,"['Cher', ""Dov'è l'amore""]",Cher - Topic,🔥 TWITCH - ROSHTEIN,UCUacxoTL1MkUQp2QrWb0yaA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,8K5CJ5ZL8Lc
Casablanca,2017-01-25,230,"['Christian_music', 'Electronic_music', 'Hip_hop_music', 'Pop_music']",225068,2408.0,0.0,"['Low Deep T', 'Casablanca']",Low Deep T - Topic,🔥 TWITCH - ROSHTEIN,UCM46s-Y7l4l3dkfMjZ25SHQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,hka7-8SIA3Q
Duke Dumont - I Got U ft. Jax Jones,2014-02-19,239,"['Electronic_music', 'Tourism']",334644076,1418693.0,34265.0,"['Duke', 'Dumont', 'Duke Dumont', 'I Got U', 'Jax Jones', 'duke dumont ocean drive', 'duke dumont i got u', 'duke dumont the giver', ""duke dumont won't look back"", 'duke dumont be here', 'i got u babe', 'i got u lyrics', 'i got u remix', 'i got u duke dumont remix', 'i got u duke dumont live', 'i got u feat. jax jones by duke dumont', 'i got u jax jones', 'Blasé Boys Club Pt. 1', 'duke dumont - blasé boys club pt 1', 'duke dumont - blasé boys club pt 1 (ep)', 'blasé boys club', 'duke']",DukeDumontVEVO,🔥 TWITCH - ROSHTEIN,UCBn0VobeNWV_SZ6UV65UIJw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,FHCYHldJi_g
Duke Dumont - Won't Look Back,2014-07-14,238,"['Electronic_music', 'Pop_music']",48334165,300209.0,4669.0,"['Dumont', 'duke dumont ocean drive', 'duke dumont i got u', 'duke dumont the giver', ""duke dumont won't look back"", 'duke dumont be here', 'duke dumont', 'duke dumont - blasé boys club pt 1', 'duke dumont - blasé boys club pt 1 (ep)', 'blasé boys club pt 1', 'blasé boys club pt 1 duke demont', ""won't look back duke dumont"", ""won't look back remix"", ""won't look back shadow child remix"", ""won't look back lyrics"", ""won't look back duke dumont lyrics"", ""won't"", 'look', 'back', 'duke']",DukeDumontVEVO,🔥 TWITCH - ROSHTEIN,UCBn0VobeNWV_SZ6UV65UIJw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,kv_cwzAIOHs
Give You Up,2018-10-25,244,"['Hip_hop_music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",39248,556.0,0.0,"['Jutes', 'Give You Up']",Jutes - Topic,🔥 TWITCH - ROSHTEIN,UCXiKa4tz7ei_httw7B062vQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,fkkme1m1VD4
Arrow and Bow (Marek Hemmann Remix),2018-06-27,432,['Electronic_music'],329332,4233.0,10.0,"['Oliver Koletzki & Fran', 'Arrow And Bow', 'Arrow and Bow']",Fran - Topic,🔥 TWITCH - ROSHTEIN,UCgHG4M4jYfNTj-Qw7lxnUaQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,9wkpBYUeXJg
Gemini,2018-04-30,549,['Electronic_music'],424785,3875.0,7.0,"['Marek', 'Hemmann', 'Gemini', 'EP']",Marek Hemmann - Topic,🔥 TWITCH - ROSHTEIN,UCW820aCaM_0XC-yoV7ttRhQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,AuphmofZBK8
Fade Out Lines (The Avener Rework),2019-10-10,277,"['Electronic_music', 'Pop_music']",40213,451.0,1.0,"['The Avener', 'ジアヴナー', 'ジ・アヴナー', 'Phoebe Killdeer', 'フィービーキルディア', 'フィービー・キルディア', 'Weekend Away', 'Fade Out Lines']",The Avener - Topic,🔥 TWITCH - ROSHTEIN,UC00maPMbqy6_yk28z4iFAtw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,WMZj0q9xgFI
Walking,2016-06-10,391,['NaN'],2695,64.0,0.0,"['Nhan Solo', 'Dilby Corncob Walking']",Nhan Solo - Topic,🔥 TWITCH - ROSHTEIN,UCQj6OWvn1iluTButF_ogJFQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,1czhlY-1WB8
Can't Stop Playing (Makes Me High) (Oliver Heldens & Gregor Salto Vocal Mix Edit),2015-10-06,158,"['Electronic_music', 'Pop_music']",23139,382.0,0.0,"['Dr.', 'Kucho!', 'and', 'Gregor', 'Salto', 'featuring', 'Ane', 'Brun', ""Can't"", 'Stop', 'Playing', '(Makes', 'Me', 'High)', '(Oliver', 'Heldens', 'Vocal', 'Mix))', 'Mix', 'Edit)']",Dr. Kucho! - Topic,🔥 TWITCH - ROSHTEIN,UCJSEnN9um7-uqvD8rw-Y2XA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,byTfTJGI7jU
JAMMU,2018-02-17,236,['Electronic_music'],77085,829.0,1.0,"['KSHMR', 'JAMMU']",KSHMR - Topic,🔥 TWITCH - ROSHTEIN,UCO1CjpSuBGPieW1WK2a9QmA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,7lswGb3vbQE
Bella,2014-10-04,459,['Electronic_music'],35047,336.0,1.0,"['Finnebassen', 'Bella', 'Bella']",Finnebassen - Topic,🔥 TWITCH - ROSHTEIN,UCK8FuWZqL50_NsTZNsiUFng,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,kGaeCkjNiSk
Intoxicated (Original Mix),2015-10-22,258,"['Electronic_music', 'Pop_music']",74411,1439.0,0.0,"['Martin', 'Solveig', 'GTA', 'Intoxicated', '(Original', 'Mix)']",Martin Solveig - Topic,🔥 TWITCH - ROSHTEIN,UCjpkuMyaB3JuLFm2Vc851hw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,aeeB2xPc3sE
Ain't Nobody (Loves Me Better),2018-07-26,307,"['Electronic_music', 'Pop_music']",1931304,18530.0,25.0,"['Felix Jaehn', 'フェリックス・ジェーン', 'Jasmine Thompson', ""Ain't Nobody (Loves Me Better)""]",Felix Jaehn - Topic,🔥 TWITCH - ROSHTEIN,UCJtptMELYxOILA1I8onM-gw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,Q5fq_4wUL0U
Six o'clock (Original Mix),2015-01-28,384,['Electronic_music'],64038,1411.0,3.0,"['Paji', 'Six', ""o'clock"", 'E.P.']",Paji - Topic,🔥 TWITCH - ROSHTEIN,UCaOV2HjEBAjEozr19t4b-tw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,kg3osYM9aF8
Pure Grinding,2018-10-30,172,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",1802310,25660.0,57.0,"['Avicii', 'アビーチー', 'アヴィーチー', 'Stories', 'Pure Grinding', 'ピュアグラインディング', 'ピュア・グラインディング']",Avicii - Topic,🔥 TWITCH - ROSHTEIN,UCuACQmW04T3v9Mz_1_suFYw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,Q1lK879sUag
When the Night Is Over (Brodinski Dub) (feat. Newtimers),2014-10-10,219,['Electronic_music'],414,11.0,0.0,"['The Magician', 'Newtimers', 'When the Night Is Over', 'When the Night Is Over (feat. Newtimers)']",The Magician - Topic,🔥 TWITCH - ROSHTEIN,UCrD8gd5K9L2MTmT74W2kbUA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,lqcRcvHb1fE
Sugar,2020-04-28,220,"['Electronic_music', 'Pop_music']",111858,2403.0,6.0,"['Robin Schulz feat. Francesco Yates Armada Deep House Selection', 'Vol. 10 Sugar']",Robin Schulz - Topic,🔥 TWITCH - ROSHTEIN,UCIpo9tfpIGXMzNQcZVWoXVw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,DwvbvLWKLg0
Wrong,2015-11-14,207,"['Electronic_music', 'Pop_music']",112366,1067.0,6.0,"['Robin Schulz', 'Prayer', 'Wrong (Radio Mix)']",Robin Schulz - Topic,🔥 TWITCH - ROSHTEIN,UCIpo9tfpIGXMzNQcZVWoXVw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,Ph_GhyWtgo0
Unstoppable,2015-11-02,344,"['Electronic_music', 'Hip_hop_music']",66458,1049.0,39.0,"['Afrojack', 'Unstoppable', '(Extended', 'Mix)']",Afrojack - Topic,🔥 TWITCH - ROSHTEIN,UCgJqds2cC7CBJAaUchpdJFQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,srd1VvPuqXs
Strong,2014-11-07,355,"['Electronic_music', 'Independent_music', 'Pop_music']",73252,1042.0,0.0,"['Arno', 'Cost', 'Norman', 'Doray', 'Strong']",Arno Cost - Topic,🔥 TWITCH - ROSHTEIN,UCg73nNlIwFqYtSI2jGsFh7Q,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,LENtb5xAJqc
Street Sounds,2015-12-04,216,"['Electronic_music', 'Pop_music']",3549,73.0,11.0,"['Norman Doray', 'Street Sounds']",Norman Doray - Topic,🔥 TWITCH - ROSHTEIN,UCYeEi0TGiS0xJmTzcsQg5Tw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,V3jl8n6Ivf0
Seasons (Original Mix),2017-01-28,73,['NaN'],375,0.0,0.0,"['Joeski', 'BPM', '2017', 'Seasons']",Joeski - Topic,🔥 TWITCH - ROSHTEIN,UCKbhgZj-kOrSbFJpCmXNcFw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,klAmspswb6Y
Wippenberg - Chakalaka,2012-08-24,508,['Electronic_music'],73061,781.0,60.0,"['Wippenberg', 'Chakalaka', 'Progressive', 'House', 'high contrast recordings', 'Be yourself Music', 'HD', 'HQ', 'dance', 'music', 'classic', 'SHM', 'Swedish', 'Pong', 'Axwell', 'Steve Angello (Musical Artist)', 'Sebastian', 'Ingrosso', 'Tiësto (Disc Jockey)', 'Sensation']",Be Yourself Music,🔥 TWITCH - ROSHTEIN,UCcpOuMFltSdNKhNCHkbgmig,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,dvONQpAbJA8
Wippenberg - U R (Original Mix) [Full Version],2011-04-12,459,"['Electronic_music', 'Pop_music']",70770,472.0,41.0,"['wippenberg', 'get', 'wipped', 'superstar']",WippenbergTV,🔥 TWITCH - ROSHTEIN,UCagR2YQcNYHRRZ3lSFRzRHA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,ZBMSRfU10eA
Calvin Harris - C.U.B.A.,2014-07-24,270,"['Electronic_music', 'Pop_music']",34515495,251355.0,6286.0,"['Calvin Harris (Celebrity)', 'fly eye records', ""Spinnin' Records (Record Label)"", 'Cuba', 'C.U.B.A.', 'Electro (Musical Genre)', 'official audio', 'electro house']",Spinnin' Records,🔥 TWITCH - ROSHTEIN,UCpDJl2EmP7Oh90Vylx0dZtA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,tTRO4B0ld7M
Lacerta,2020-04-09,413,['NaN'],209,8.0,0.0,"['Paji In the House Mood', 'Vol. 8 Lacerta']",Paji - Topic,🔥 TWITCH - ROSHTEIN,UCaOV2HjEBAjEozr19t4b-tw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,RYQfRFb0Bw8
Viola (Original Mix),2015-01-28,387,['Electronic_music'],32089,762.0,2.0,"['Paji', 'Six', ""o'clock"", 'E.P.', 'Viola']",Paji - Topic,🔥 TWITCH - ROSHTEIN,UCaOV2HjEBAjEozr19t4b-tw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,kbzDk0deOeY
The Old Gods (Remastered),2020-10-07,408,['NaN'],4464,73.0,2.0,"['Paji', 'The Old Gods']",Paji - Topic,🔥 TWITCH - ROSHTEIN,UCaOV2HjEBAjEozr19t4b-tw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,mp5Q6ZxVdfg
Paji & Juliet Sikora - Dimension (Original Mix),2014-04-23,358,"['Electronic_music', 'Pop_music']",22645,123.0,4.0,"['Paji', 'Juliet Sikora -Dimension (Original Mix)', 'Paji & Juliet Sikora -Dimension (Original Mix)', 'Juliet Sikora -Dimension', 'Dimension (Original Mix)', 'Juliet Sikora', 'Paji & Juliet Sikora']",TheIvagrand,🔥 TWITCH - ROSHTEIN,UC3OIq0s6W_FkHFa0j8W5Fzw,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,hWW64ZFh1Vs
Moan (Trentemøller Remix),2018-07-06,446,['NaN'],159605,3524.0,4.0,"['Trentemøller', 'Moan']",Trentemøller - Topic,🔥 TWITCH - ROSHTEIN,UCVKQD_Paj5SopCxS-qudbHg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,D3n7mPXs-4k
Miss You,2018-07-06,248,['Electronic_music'],375646,6259.0,8.0,"['Trentemøller', 'The Last Resort', 'Miss You']",Trentemøller - Topic,🔥 TWITCH - ROSHTEIN,UCVKQD_Paj5SopCxS-qudbHg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,PO9bcVTbRcg
Slow Dancer,2015-07-29,454,['Electronic_music'],539,28.0,0.0,"['Shlomi Aber', 'Slow Dancer EP', 'Slow Dancer']",Shlomi Aber - Topic,🔥 TWITCH - ROSHTEIN,UCHSizIPFdsy83zeg2Urav3w,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,LR0TEwjFqhk
Shlomi Aber & Itamar Sagi - Blonda (Original Mix),2010-01-18,419,['Electronic_music'],24412,169.0,3.0,"['Pandemonium', 'tour', 'warm', 'up', 'track', 'pet', 'shop', 'boys', 'Shlomi', 'Aber', 'Itamar', 'Sagi', 'Blonda', 'Shlomi Aber', 'Itamar Sagi', 'pet shop boys']",electroremixes,🔥 TWITCH - ROSHTEIN,UCR34ndImRdrQfPeZ_mFGITA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,lXgyZ_kshkI
Hard Rock Sofa & Skidka - Arms Around Me (Original),2014-04-14,377,"['Electronic_music', 'Music_of_Asia', 'Pop_music']",260198,2348.0,144.0,"['axtonetv', 'axtone tv', 'axtone youtube', 'remix', 'swedish house mafia', 'tomorrowworld', 'tomorrowland', 'axtone records', 'axtone', 'axwell', 'Hard Rock Sofa', 'Skidka', 'Arms Around Me', 'Original Mix', 'KC & The Sunshine Band (Musical Album)']",Axtone,🔥 TWITCH - ROSHTEIN,UC0fpPkYoKHpNtr8P2kWtgdg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,X6e84FzRZZk
Tabasco (MOGUAI Remix),2014-11-28,379,['Electronic_music'],8543,138.0,0.0,"['Kohlbecker', 'Eilmes', 'Tabasco']",Kohlbecker - Topic,🔥 TWITCH - ROSHTEIN,UCp4zftXeCsCEcPWXDov87Ww,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,Mk9uy86vVDs
Strobe,2018-07-26,635,['Electronic_music'],1584567,19273.0,76.0,"['deadmau5', 'デッドマウス', 'For Lack Of A Better Name', 'Strobe']",deadmau5 - Topic,🔥 TWITCH - ROSHTEIN,UCL44WZGVf-BU5N0ymCXrpBg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,9P5gQXslrR0
F.A.T.,2018-07-31,378,['NaN'],4133,76.0,0.0,"['Pryda', 'LYCKA', 'F.A.T', 'F.A.T.']",Eric Prydz - Topic,🔥 TWITCH - ROSHTEIN,UCGCvz1jjE9fx6XOPtPEOBxQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,8YUvVmWXf6k
Power Drive,2014-11-18,534,"['Electronic_music', 'Pop_music']",20895,325.0,2.0,"['Pryda', 'RR', 'Space Ibiza 2013 (Mixed by Mync)', 'Power Drive']",Eric Prydz - Topic,🔥 TWITCH - ROSHTEIN,UCGCvz1jjE9fx6XOPtPEOBxQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,1hhuSyPHJ7o
The End,2017-01-25,541,['NaN'],107222,1813.0,8.0,"['Pryda', 'Eric Prydz Presents Pryda', 'The End']",Eric Prydz - Topic,🔥 TWITCH - ROSHTEIN,UCGCvz1jjE9fx6XOPtPEOBxQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,tzTyT2s8KLE
Lift,2018-09-04,507,['NaN'],3262,60.0,0.0,"['Pryda', 'Lift', 'Reeperbahn']",Eric Prydz - Topic,🔥 TWITCH - ROSHTEIN,UCGCvz1jjE9fx6XOPtPEOBxQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,pJBdjmJRh5s
Miami To Atlanta,2018-07-30,497,['NaN'],3021,222.0,1.0,"['Pryda', 'Miami', 'To', 'Atlanta', 'Animal', 'Loaded']",Eric Prydz - Topic,🔥 TWITCH - ROSHTEIN,UCGCvz1jjE9fx6XOPtPEOBxQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,n10C8w1m1Rs
Je t'aime,2014-11-09,343,['Electronic_music'],2119,35.0,1.0,"['Deeper Sublime', 'Krapan', 'Ibiza Balearic Session Vol. 1', ""Je t'aime""]",Deeper Sublime - Topic,🔥 TWITCH - ROSHTEIN,UCfpxeV-q2UaPkmiwsW2jH_g,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,mGczVOJ3wYw
Man with the Red Face,2017-01-25,636,['Electronic_music'],210789,3578.0,9.0,"['Mark Knight', 'Funkagenda', 'RR', 'Laurent Garnier', 'Man with the Red Face', 'Man with the Red Face (Club Mix)']",Funkagenda - Topic,🔥 TWITCH - ROSHTEIN,UCUVeGi2hzunGhj2TEqrt_DQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,_W287evqYS4
Meich (Original Mix),2021-09-24,428,['NaN'],1108,19.0,0.0,"['Sebastian Ingrosso', 'Dirty South', 'Arno Cost & Norman Doray (Unmixed DJ Format)', 'Meich (Original Mix)']",Sebastian Ingrosso - Topic,🔥 TWITCH - ROSHTEIN,UCu0wke9uXUAloM7--Vd4xtQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,w1GRAz-wuTE
Gravity,2018-05-25,235,['NaN'],2662,65.0,9.0,"['Nicolas Rage', 'Gravity']",Nicolas Rage - Topic,🔥 TWITCH - ROSHTEIN,UC7CAeqfiYwvsemcNOAtfvlA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,cKjlCgBlZZ0
Dubfire - Roadkill (Original Mix),2012-11-09,496,['Electronic_music'],231085,2250.0,47.0,"['electronic', 'music', 'Electro', 'Electro (comics)', 'Electro (music)', 'Mix', 'Techno', 'Dance', 'Original', 'Remix', 'Minimal', 'Original Mix', 'Trance', 'Minimal Techno (Musical Genre)', 'Deep', 'Disco', 'Trance Music (Musical Genre)', 'Electronica']",sasosc,🔥 TWITCH - ROSHTEIN,UC88GMBCmLE9WouIvBF0nt2Q,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,R0ZPcRkgihI
Excommunication (Original Mix),2014-11-11,414,['Electronic_music'],40074,909.0,2.0,"['Erkka', 'Excommunication', 'Air', 'Conditioner', '(Original', 'Mix)']",Erkka - Topic,🔥 TWITCH - ROSHTEIN,UCiq9y0YB94BZUhPHJzKb2Ng,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,ra9iakIcSzg
P.A.C.O. and Tube & Berger - Greyjoy (Original),2013-03-14,427,"['Electronic_music', 'Pop_music']",461972,3573.0,120.0,"['Tube & Berger', 'paco', 'p.a.c.o.', 'Greyjoy', 'einmusik', 'tyrion', 'kittball', 'rmx', 'deep house', 'deep', 'tube', 'berger', 'lovebreak', 'imprint of pleasure', 'suara']",Kittball Records,🔥 TWITCH - ROSHTEIN,UCY-NBHBfMGF5tUhc0IF_1jQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,1TvDXkxrhlA
After All,2018-06-14,427,['Electronic_music'],138286,2140.0,3.0,"['Daniel Fernandes Deeper At Night', 'Vol. 5 (Selected Deep House Tunes) After All']",Daniel Fernandes - Topic,🔥 TWITCH - ROSHTEIN,UCJQ8MYe2PpMjKymUaYO0W3Q,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,gR9_eazpqFM
Paul Kalkbrenner - Platscher (HD),2011-02-14,256,['Electronic_music'],1887860,8514.0,225.0,"['Paul', 'Kalkbrenner', 'Platscher', 'fritz', 'house', 'techno', 'electro', 'berlin', 'calling', 'plätscher', 'beatport', 'music', 'music software', 'synthesizer', 'new wave', 'eurodance', 'club mix', 'clubbing', 'dj', 'house techno music', 'trance music', 'dance club', 'disco dance', 'techno music', 'creature', 'psychedelic', 'electronic music', 'charts', 'vinyl', 'synthesized music', 'house electro', 'trance', 'dance music', 'HD', '2011', 'haha']",jutjubmusik,🔥 TWITCH - ROSHTEIN,UCrcWFGAJC1UqghhBu9yAOVg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,PMnLkUQcZ6c
Get A Move On!,2014-11-20,455,['Electronic_music'],52318,2050.0,14.0,"['Mr. Scruff', 'Sneaky', 'Keep It Unreal (10th Anniversary Analogue Remaster Edition)', 'Get A Move On!']",Mr. Scruff - Topic,🔥 TWITCH - ROSHTEIN,UCNB6EsiB-856BnyJluCIRGQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,VyiKY45fBZI
Bunch Of Keys,2015-08-28,627,['Hip_hop_music'],22971,325.0,10.0,"['Mr. Scruff', 'Bonus Bait', 'Bunch Of Keys']",Mr. Scruff - Topic,🔥 TWITCH - ROSHTEIN,UCNB6EsiB-856BnyJluCIRGQ,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,ls3jLz5GK-k
Skylla,2016-07-16,438,['Electronic_music'],716,10.0,0.0,"['Atlantik', 'Abyss', 'Skylla']",Atlantik - Topic,🔥 TWITCH - ROSHTEIN,UCZyw4z8dA6VJ0dOWMVPcnsA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,tXv8MfD6Zkw
Sub Pielea Mea,2017-04-04,209,['NaN'],513186,4164.0,7.0,"[""Carla's Dreams"", 'Sub Pielea Mea']",Carla's Dreams - Topic,🔥 TWITCH - ROSHTEIN,UClYeNuTJgsIvVDUmHHONdRg,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,3SwerRbc8HQ
Liberal Zee (Session Victim Remix),2018-06-20,321,"['Electronic_music', 'Pop_music']",89,5.0,0.0,"['Jay Shepheard', 'Matthew Burton Blue Marlin Ibiza 2014', 'Vol. 8 (Mixed by Vidal Rodriguez', 'Valentin Huedo & Bruce Hill) Liberal Zee (Session Victim Remix)']",Matthew Burton - Topic,🔥 TWITCH - ROSHTEIN,UCgyLOPJL6LvAiN5pDK467oA,PLZulYW8dQheMW2XrSAbfov2bk9ez0urzc,2Q0VW6bRiWo
